Order_ID,Order_Date,Customer_ID,Customer_Name,Region,State,Category,Sub_Category,Product_Name,Quantity,Unit_Price,Sales,Profit,Payment_Method,Segment
100478,2024-05-24,CUST1294,Customer 2,East,New York,Technology,Mouse,HP Mouse,3,843.07,2529.21,776.66,PayPal,Corporate
100479,2024-03-22,CUST1246,Customer 63,Central,Illinois, Office Supplies ,Pens,Gel Pens,7,1145.44,8018.08,2149.56,Cash,Corporate
100480,2024-11-29,CUST1148,Customer 104,South,Florida,Technology,Laptop,HP Pavilion,6,105.74,634.44,67.78,Debit Card,Home Office
100481,2023-02-10,CUST1224,Customer 98,Central,Illinois,Furniture,Bookcase,Oak Bookcase,6,588.94,3533.64,1054.25,Debit Card,Consumer
100482,2023-07-17,CUST1230,Customer 9,West,California,Furniture,Bookcase,Oak Bookcase,5,604.62,3023.1,1010.41,Credit Card,Corporate
100483,2023-02-27,CUST1274,Customer 77,South,Texas,Furniture,Chair,Ergo Chair,8,1128.71,9029.68,2632.96,Debit Card,Consumer
100484,2023-02-07,CUST1007,Customer 89,East,Massachusetts,Office Supplies,Paper,Premium Paper,1,298.79,298.79,57.35,Credit Card,Corporate
100485,2023-04-10,CUST1112,Customer 33,Central,Illinois,Office Supplies,Paper,A4 Paper,2,601.6,1203.2,312.39,Debit Card,Corporate
100486,2023-12-12,CUST1171,Customer 33,Central,Ohio,Technology,Monitor,Dell UltraSharp,4,919.43,3677.72,613.77,Credit Card,Corporate
100487,2023-05-25,CUST1020,Customer 69,Central,Illinois,Office Supplies,Printer,Brother HL,3,532.01,1596.03,505.23,Credit Card,Home Office
100488,2024-09-19,CUST1145,Customer 214,Central,Illinois,Technology,Mouse,Logitech M185,1,18.6,18.6,5.89,PayPal,Home Office
100489,2023-05-10,CUST1019,Customer 93,East,New York,Office Supplies,Printer,Brother HL,8,500.32,4002.56,1289.39,PayPal,Home Office
100490,2023-04-01,CUST1048,Customer 186,South,Florida,Furniture,Chair,Mesh Chair,4,238.36,953.44,327.96,Debit Card,Corporate
100491,2024-10-03,CUST1242,Customer 255,East,Massachusetts,Technology,Monitor,LG 27,3,825.44,2476.32,831.69,Debit Card,Consumer
100492,2024-11-17,CUST1232,Customer 23,West,California,Office Supplies,Printer,Canon Pixma,4,527.26,2109.04,106.36,Credit Card,Home Office
100493,2023-02-23,CUST1227,Customer 297,East,New York, Technology ,Mouse,Dell MS116,2,94.32,188.64,1.11,Cash,Corporate
100494,2023-07-23,CUST1102,Customer 193,South,Texas,Technology,Keyboard,Logitech K120,2,292.17,584.34,50.06,Debit Card,Consumer
100495,2024-04-27,CUST1234,Customer 100,Central,Illinois,Furniture,Desk,Standing Desk,8,221.89,1775.12,120.83,Cash,Corporate
100496,2023-07-27,CUST1214,Customer 88,South,Texas,Technology,Laptop,HP Pavilion,3,142.22,426.66,46.72,Cash,Consumer
100497,2023-10-30,CUST1110,Customer 243,East,New York,Office Supplies,Pens,Gel Pens,7,1029.8,7208.6,866.08,PayPal,Corporate
100498,2023-01-15,CUST1076,Customer 294,Central,Illinois,Technology,Keyboard,Keychron K2,4,1071.27,4285.08,712.6,Credit Card,Corporate
100499,2023-02-15,CUST1050,Customer 232,West,Washington,Office Supplies,Paper,Premium Paper,7,580.33,4062.31,1052.58,PayPal,Consumer
100500,2023-03-27,CUST1008,Customer 246,West,Washington,Technology,Monitor,Dell UltraSharp,5,294.48,1472.4,514.65,Cash,Consumer
100501,2024-12-21,CUST1237,Customer 1,Central,Illinois,Furniture,Bookcase,Oak Bookcase,7,230.09,1610.63,470.62,Credit Card,Corporate
100502,2024-12-08,CUST1171,Customer 29,South,Texas,Furniture,Bookcase,Cube Shelf,4,947.35,3789.4,-240.89,Cash,Consumer
100503,2023-04-24,CUST1034,Customer 288,Central,Ohio,Furniture,Chair,Office Chair,6,218.57,1311.42,198.62,Debit Card,Consumer
100504,2023-12-09,CUST1164,Customer 181,East,New York,Office Supplies,Binder,Heavy Binder,4,906.28,3625.12,878.72,Cash,Home Office
100505,2024-11-27,CUST1062,Customer 241,Central,Ohio,Technology,Laptop,HP Pavilion,6,548.37,3290.22,413.42,Cash,Corporate
100506,2024-09-27,CUST1039,Customer 56,South,Texas,Technology,Mouse,Logitech M185,2,474.91,949.82,-18.55,Debit Card,Corporate
100507,2023-04-25,CUST1277,Customer 68,East,Massachusetts,Technology,Monitor,Samsung View,1,358.87,358.87,120.69,PayPal,Corporate
100508,2024-03-06,CUST1266,Customer 172,Central,Illinois,Furniture,Desk,Standing Desk,1,1047.43,1047.43,4.76,PayPal,Home Office
100509,2023-12-18,CUST1156,Customer 88,South,Florida,Office Supplies,Binder,1in Binder,5,685.03,3425.15,1042.02,Cash,Consumer
100510,2024-05-10,CUST1082,Customer 275,South,Florida,Technology,Monitor,Dell UltraSharp,5,552.55,2762.75,-69.45,Cash,Consumer
100511,2023-06-29,CUST1189,Customer 95,East,New York,Technology,Laptop,Dell Inspiron 15,6,693.68,4162.08,409.55,Debit Card,Home Office
100512,2024-12-25,CUST1154,Customer 63,West,Washington,Furniture,Desk,Wood Desk,8,652.44,5219.52,-140.05,Credit Card,Corporate
100513,2024-05-26,CUST1148,Customer 294,East,Massachusetts,Furniture,Desk,Standing Desk,6,780.22,4681.32,154.49,Debit Card,Home Office
100514,2024-03-28,CUST1012,Customer 206,South,Texas,Office Supplies,Binder,2in Binder,3,816.83,2450.49,-116.17,Debit Card,Corporate
100515,2024-01-01,CUST1100,Customer 12,West,Washington,Technology,Monitor,Samsung View,4,939.73,3758.92,921.66,Credit Card,Home Office
100516,2024-04-01,CUST1075,Customer 219,West,Washington,Technology,Mouse,HP Mouse,1,1091.05,1091.05,68.17,Cash,Corporate
100517,2024-01-17,CUST1227,Customer 213,West,Washington,Furniture,Cabinet,Storage Cabinet,8,1050.42,8403.36,-509.08,PayPal,Corporate
100518,2023-06-17,CUST1268,Customer 172,Central,Ohio,Technology,Laptop,Dell Inspiron 15,4,370.85,1483.4,511.43,Credit Card,Home Office
100519,2024-01-20,CUST1070,Customer 103,West,California,Furniture,Cabinet,Storage Cabinet,3,671.42,2014.26,442.35,Debit Card,Corporate
100520,2023-10-24,CUST1078,Customer 135,Central,Illinois,Furniture,Cabinet,Storage Cabinet,8,277.18,2217.44,567.77,Cash,Home Office
100521,2024-10-13,CUST1125,Customer 15,Central,Illinois,Office Supplies,Printer,Canon Pixma,3,595.34,1786.02,374.22,Credit Card,Corporate
100522,2024-05-19,CUST1243,Customer 62,West,Washington,Office Supplies,Binder,Heavy Binder,7,1043.33,7303.31,1333.57,Cash,Home Office
100523,2024-08-12,CUST1182,Customer 84,West,Washington,Technology,Laptop,Dell Inspiron 15,6,558.64,3351.84,710.51,Credit Card,Corporate
100524,2024-01-05,CUST1093,Customer 49,Central,Ohio,Technology,Keyboard,Keychron K2,2,621.5,1243.0,304.41,Debit Card,Home Office
100525,2023-11-27,CUST1265,Customer 145,South,Florida,Furniture,Cabinet,Metal Cabinet,6,989.74,5938.44,-559.38,Cash,Corporate
100526,2024-02-26,CUST1286,Customer 270,South,Texas,Technology,Monitor,LG 27,4,999.57,3998.28,1030.75,Credit Card,Corporate
100527,2024-04-16,CUST1226,Customer 268,West,California,Technology,Laptop,HP Pavilion,6,380.77,2284.62,144.29,Cash,Consumer
100528,2024-12-27,CUST1116,Customer 158,South,Texas,Office Supplies,Paper,A4 Paper,3,1029.61,3088.83,-111.01,Debit Card,Consumer
100529,2023-05-14,CUST1021,Customer 101,West,Washington,Office Supplies,Paper,A4 Paper,1,931.88,931.88,224.4,Credit Card,Consumer
100530,2024-11-06,CUST1049,Customer 64,West,Washington,Technology,Keyboard,Logitech K120,2,368.96,737.92,-70.38,Debit Card,Home Office
100531,2023-07-24,CUST1082,Customer 257,East,Massachusetts,Technology,Laptop,Dell Inspiron 15,5,1139.06,5695.3,321.94,Debit Card,Home Office
100532,2024-08-06,CUST1087,Customer 276,West,California,Office Supplies,Paper,Copy Paper,4,861.82,3447.28,1151.11,Credit Card,Home Office
100533,2023-04-12,CUST1194,Customer 218,East,Massachusetts,Furniture,Desk,Wood Desk,2,225.21,450.42,26.88,Debit Card,Home Office
100534,2023-08-22,CUST1184,Customer 148,Central,Illinois,Furniture,Chair,Office Chair,2,628.48,1256.96,154.75,Credit Card,Consumer
100535,2023-12-02,CUST1115,Customer 284,Central,Illinois,Furniture,Cabinet,Storage Cabinet,5,827.59,4137.95,1152.38,PayPal,Corporate
100536,2024-03-14,CUST1053,Customer 203,East,New York,Furniture,Cabinet,Metal Cabinet,1,1198.48,1198.48,145.31,PayPal,Home Office
100537,2024-11-05,CUST1086,Customer 34,West,California,Technology,Mouse,HP Mouse,2,892.3,1784.6,538.22,Cash,Consumer
100538,2023-12-13,CUST1297,,East,Massachusetts,Technology,Monitor,Dell UltraSharp,8,341.44,2731.52,603.86,PayPal,Corporate
100539,2024-05-02,CUST1254,Customer 119,Central,Ohio,Office Supplies,Printer,HP LaserJet,8,138.56,1108.48,14.2,Debit Card,Consumer
100540,2023-04-12,CUST1155,Customer 50,West,California,Furniture,Chair,Ergo Chair,7,729.45,5106.15,240.65,Credit Card,Home Office
100541,2024-06-16,CUST1175,Customer 277,Central,Ohio,Technology,Keyboard,Dell KB216,8,593.4,4747.2,84.26,Credit Card,Consumer
100542,2024-03-16,CUST1285,Customer 156,West,Washington,Furniture,Cabinet,Storage Cabinet,8,556.99,4455.92,-379.7,Debit Card,Corporate
100543,2024-03-17,CUST1283,Customer 277,East,Massachusetts,Office Supplies,Binder,1in Binder,2,686.94,1373.88,165.89,PayPal,Corporate
100544,2024-07-29,CUST1145,Customer 165,East,New York,Furniture,Cabinet,Storage Cabinet,7,744.16,5209.12,306.0,Credit Card,Consumer
100545,2024-08-27,CUST1194,Customer 50,West,California,Furniture,Cabinet,File Cabinet,1,920.58,920.58,166.92,PayPal,Corporate
100546,2024-01-01,CUST1033,Customer 157,Central,Ohio,Technology,Monitor,LG 27,4,781.22,3124.88,520.73,Credit Card,Corporate
100547,2023-06-23,CUST1136,Customer 11,West,Washington,Technology,Mouse,Dell MS116,7,685.98,4801.86,1467.61,PayPal,Home Office
100548,2023-01-23,CUST1105,Customer 173,South,Florida,Office Supplies,Binder,1in Binder,2,971.91,1943.82,-106.86,PayPal,Home Office
100549,2024-11-14,CUST1038,Customer 275,South,Texas,Office Supplies,Printer,Canon Pixma,7,250.09,1750.63,325.53,Debit Card,Corporate
100550,2023-09-29,CUST1172,Customer 140,West,Washington,Office Supplies,Binder,2in Binder,2,864.07,1728.14,276.83,Credit Card,Home Office
100551,2024-06-27,CUST1276,Customer 161,Central,Ohio,Technology,Keyboard,Logitech K120,5,610.52,3052.6,106.72,Debit Card,Corporate
100552,2024-02-16,CUST1239,Customer 138,South,Florida,Office Supplies,Pens,Gel Pens,3,696.44,2089.32,-8.72,PayPal,Home Office
100553,2024-10-03,CUST1153,Customer 223,West,California,Furniture,Bookcase,Oak Bookcase,4,189.06,756.24,157.59,PayPal,Corporate
100554,2023-03-07,CUST1207,Customer 123,East,Massachusetts,Furniture,Cabinet,File Cabinet,3,315.17,945.51,161.26,Credit Card,Consumer
100555,2023-07-16,CUST1103,Customer 82,West,California,Furniture,Bookcase,Cube Shelf,7,512.2,3585.4,1102.67,Cash,Consumer
100556,2023-01-30,CUST1010,Customer 29,South,Florida,Office Supplies,Pens,Marker Pack,1,1156.91,1156.91,137.24,Credit Card,Corporate
100557,2024-09-08,CUST1071,Customer 121,South,Texas,Furniture,Cabinet,File Cabinet,2,482.31,964.62,268.08,Credit Card,Home Office
100558,2024-05-27,CUST1299,Customer 200,West,Washington,Furniture,Chair,Ergo Chair,2,930.1,1860.2,76.33,Debit Card,Corporate
100559,2023-08-12,CUST1028,Customer 252,East,New York,Technology,Monitor,Dell UltraSharp,8,495.97,3967.76,1143.92,Cash,Home Office
100560,2023-04-26,CUST1157,Customer 11,South,Florida, Furniture ,Desk,Wood Desk,3,441.97,1325.91,294.42,Credit Card,Home Office
100561,2024-11-09,CUST1273,Customer 122,West,California,Furniture,Bookcase,Cube Shelf,6,1084.76,6508.56,1356.13,PayPal,Corporate
100562,2023-01-09,CUST1224,Customer 163,Central,Ohio,Furniture,Chair,Ergo Chair,5,260.36,1301.8,391.34,PayPal,Consumer
100563,2023-10-08,CUST1082,Customer 134,West,Washington,Furniture,Bookcase,Cube Shelf,7,1053.35,7373.45,1984.26,Credit Card,Corporate
100564,2024-03-06,CUST1069,Customer 2,South,Florida,Office Supplies,Paper,A4 Paper,3,759.89,2279.67,583.5,PayPal,Consumer
100565,2024-10-05,CUST1066,Customer 211,South,Florida,Office Supplies,Paper,A4 Paper,3,307.03,921.09,203.66,Cash,Corporate
100566,2024-05-04,CUST1201,Customer 194,East,Massachusetts,Technology,Keyboard,Keychron K2,4,110.43,441.72,28.9,Debit Card,Consumer
100567,2023-01-24,CUST1133,Customer 77,East,New York,Furniture,Desk,Wood Desk,3,69.24,207.72,37.0,Credit Card,Corporate
100568,2023-06-24,CUST1097,Customer 137,West,California,Office Supplies,Binder,1in Binder,8,151.03,1208.24,267.15,Cash,Home Office
100569,2024-05-21,CUST1096,Customer 215,Central,Illinois,Furniture,Desk,Corner Desk,4,1194.3,4777.2,130.59,Debit Card,Corporate
100570,2023-05-30,CUST1234,Customer 44,West,Washington,Furniture,Desk,Corner Desk,8,1089.72,8717.76,578.31,Credit Card,Corporate
100571,2023-05-17,CUST1131,Customer 38,South,Florida,Office Supplies,Pens,Marker Pack,7,853.06,5971.42,1380.87,Credit Card,Home Office
100572,2023-03-02,CUST1195,Customer 155,West,Washington,Technology,Mouse,HP Mouse,1,16.38,16.38,2.08,PayPal,Home Office
100573,2024-01-15,CUST1239,Customer 68,East,New York,Office Supplies,Pens,Ballpoint Pens,3,609.46,1828.38,582.61,Credit Card,Corporate
100574,2024-12-28,CUST1143,Customer 185,Central,Illinois,Furniture,Chair,Office Chair,1,1174.43,1174.43,146.39,PayPal,Corporate
100575,2023-09-27,CUST1225,Customer 28,South,Florida,Furniture,Desk,Wood Desk,0,918.77,7350.16,-234.7,Debit Card,Consumer
100576,2023-02-25,CUST1253,Customer 21,East,New York,Technology,Mouse,HP Mouse,3,850.1,2550.3,245.83,PayPal,Corporate
100577,2024-12-27,CUST1145,Customer 93,Central,Ohio,Furniture,Chair,Mesh Chair,3,157.15,471.45,-27.29,Debit Card,Home Office
100578,2024-06-04,CUST1255,Customer 49,South,Texas,Office Supplies,Paper,Copy Paper,3,505.54,1516.62,-99.22,Cash,Consumer
100579,2023-10-19,CUST1245,Customer 233,West,Washington,Furniture,Chair,Office Chair,3,44.36,133.08,14.25,Cash,Home Office
100580,2024-11-04,CUST1144,Customer 166,West,Washington,Technology,Mouse,HP Mouse,3,261.53,784.59,-61.27,Credit Card,Home Office
100581,2023-03-14,CUST1045,Customer 11,Central,Illinois,Furniture,Cabinet,Metal Cabinet,4,1158.41,4633.64,1341.36,Debit Card,Consumer
100582,2024-02-02,CUST1158,Customer 68,Central,Ohio,Office Supplies,Pens,Gel Pens,5,594.11,2970.55,280.9,Cash,Home Office
100583,2023-04-09,CUST1046,Customer 217,South,Texas,Furniture,Bookcase,Cube Shelf,8,329.49,2635.92,448.51,Cash,Home Office
100584,2023-07-10,CUST1079,Customer 254,Central,Ohio,Technology,Laptop,Lenovo ThinkPad,6,1168.19,7009.14,1432.65,Credit Card,Corporate
100585,2024-04-24,CUST1127,Customer 268,Central,Illinois,Furniture,Cabinet,Metal Cabinet,3,824.33,2472.99,87.01,PayPal,Corporate
100586,2024-08-05,CUST1291,Customer 130,West,California,Technology,Laptop,Lenovo ThinkPad,7,501.49,3510.43,382.97,Cash,Corporate
100587,2024-08-22,CUST1213,Customer 153,West,California,Technology,Mouse,Logitech M185,3,1013.06,3039.18,-242.02,Cash,Home Office
100588,2024-04-10,CUST1132,Customer 55,Central,Ohio,Furniture,Desk,Standing Desk,3,103.08,309.24,105.76,PayPal,Home Office
100589,2023-01-19,CUST1249,Customer 156,West,Washington,Technology,Laptop,Dell Inspiron 15,8,557.59,4460.72,367.08,Cash,Home Office
100590,2024-11-20,CUST1096,,Central,Ohio,Technology,Monitor,LG 27,1,237.05,237.05,,Debit Card,Corporate
100591,2024-10-26,CUST1216,Customer 12,East,New York,Furniture,Desk,Standing Desk,5,925.97,4629.85,-154.29,Credit Card,Consumer
100592,2023-06-06,CUST1200,Customer 27,Central,Ohio,Furniture,Chair,Office Chair,4,249.59,998.36,155.99,Cash,Consumer
100593,2023-04-16,CUST1249,Customer 119,Central,Ohio,Furniture,Cabinet,Metal Cabinet,8,485.62,3884.96,508.97,Credit Card,Home Office
100594,2023-01-20,CUST1177,Customer 230,Central,Ohio,Office Supplies,Paper,Premium Paper,7,1068.08,7476.56,-354.21,PayPal,Consumer
100595,2023-06-15,CUST1173,Customer 240,South,Texas,Furniture,Cabinet,Storage Cabinet,4,614.09,2456.36,403.94,Debit Card,Corporate
100596,2024-12-29,CUST1044,Customer 248,Central,Ohio,Office Supplies,Printer,Canon Pixma,3,749.99,2249.97,60.99,Debit Card,Consumer
100597,2023-07-24,CUST1009,Customer 184,East,Massachusetts,Technology,Mouse,HP Mouse,5,289.32,1446.6,217.82,Cash,Corporate
100598,2024-11-24,CUST1061,Customer 288,East,New York,Office Supplies,Paper,A4 Paper,6,522.44,3134.64,557.66,Debit Card,Corporate
100599,2023-09-22,CUST1224,Customer 235,South,Florida,Technology,Keyboard,Logitech K120,2,850.62,1701.24,539.27,Credit Card,Consumer
100600,2024-09-17,CUST1080,Customer 150,West,California,Office Supplies,Paper,A4 Paper,2,1046.33,2092.66,648.61,PayPal,Home Office
100601,2024-05-25,CUST1212,Customer 4,West,California,Office Supplies,Printer,Canon Pixma,3,156.35,469.05,-4.29,Debit Card,Corporate
100602,2023-12-16,CUST1077,Customer 272,South,Texas,Technology,Keyboard,Keychron K2,7,439.17,3074.19,612.53,PayPal,Consumer
100603,2023-05-22,CUST1005,Customer 265,Central,Ohio,Furniture,Bookcase,Modern Bookcase,6,1133.05,6798.3,674.12,Credit Card,Consumer
100604,2023-12-13,CUST1077,Customer 295,South,Florida,Technology,Mouse,Logitech M185,7,913.44,6394.08,1260.14,Credit Card,Home Office
100605,2024-12-31,CUST1143,Customer 271,South,Florida,Furniture,Cabinet,File Cabinet,6,1091.98,6551.88,-631.89,Debit Card,Home Office
100606,2024-02-18,CUST1207,Customer 102,Central,Illinois,Office Supplies,Binder,Heavy Binder,6,1066.33,6397.98,1610.39,Cash,Consumer
100607,2023-02-07,CUST1159,Customer 267,South,Florida,Office Supplies,Pens,Marker Pack,5,264.34,1321.7,172.15,Cash,Home Office
100608,2023-06-13,CUST1056,Customer 31,West,California,Office Supplies,Printer,HP LaserJet,5,874.55,4372.75,1504.79,Cash,Corporate
100609,2024-10-04,CUST1173,Customer 121,South,Texas,Technology,Laptop,HP Pavilion,5,691.2,3456.0,-337.49,Debit Card,Corporate
100610,2023-11-03,CUST1098,Customer 185,South,Texas,Office Supplies,Binder,Heavy Binder,4,135.22,540.88,71.61,PayPal,Consumer
100611,2023-05-31,CUST1228,Customer 40,Central,Ohio,Technology,Laptop,Dell Inspiron 15,7,1067.33,7471.31,854.07,Cash,Home Office
100612,2024-06-22,CUST1250,Customer 214,Central,Ohio,Furniture,Bookcase,Modern Bookcase,7,1195.85,8370.95,1758.39,Debit Card,Consumer
100613,2024-06-01,CUST1016,Customer 81,East,Massachusetts,Office Supplies,Binder,2in Binder,2,836.42,1672.84,175.56,,Consumer
100614,2024-09-08,CUST1190,Customer 157,Central,Illinois,Technology,Keyboard,Dell KB216,5,57.94,289.7,-8.98,Cash,Corporate
100615,2023-10-29,CUST1145,Customer 111,Central,Illinois,Technology,Monitor,Samsung View,7,67.89,475.23,143.72,Debit Card,Home Office
100616,2024-05-15,CUST1289,Customer 232,West,California,Office Supplies,Printer,HP LaserJet,1,506.91,506.91,80.03,Cash,Corporate
100617,2024-05-01,CUST1045,Customer 210,East,New York,Office Supplies,Binder,1in Binder,8,187.29,1498.32,340.93,PayPal,Consumer
100618,2024-02-09,CUST1012,Customer 293,South,Texas,Office Supplies,Binder,Heavy Binder,5,778.64,3893.2,1127.78,Cash,Home Office
100619,2024-10-22,CUST1009,Customer 62,West,California,Technology,Laptop,Lenovo ThinkPad,4,903.16,3612.64,455.87,Debit Card,Consumer
100620,2023-10-09,CUST1011,Customer 175,East,New York,Office Supplies,Binder,2in Binder,6,488.14,2928.84,-233.6,PayPal,Consumer
100621,2024-02-29,CUST1146,Customer 74,West,Washington,Furniture,Cabinet,Metal Cabinet,2,1175.95,2351.9,338.2,Debit Card,Corporate
100622,2023-04-02,CUST1152,Customer 200,East,Massachusetts,Furniture,Desk,Standing Desk,6,225.93,1355.58,299.56,Credit Card,Corporate
100623,2023-05-26,CUST1121,Customer 253,Central,Ohio,Furniture,Bookcase,Oak Bookcase,1,251.05,251.05,59.87,PayPal,Consumer
100624,2023-10-03,CUST1009,Customer 138,West,Washington,Furniture,Bookcase,Oak Bookcase,8,44.4,355.2,65.75,Credit Card,Consumer
100625,2024-07-22,CUST1072,Customer 192,East,Massachusetts,Office Supplies,Binder,1in Binder,2,1017.07,2034.14,254.66,Debit Card,Consumer
100626,2024-07-04,CUST1030,Customer 247,Central,Ohio,Technology,Laptop,HP Pavilion,5,787.14,3935.7,-97.13,Cash,Home Office
100627,2023-09-14,CUST1288,Customer 36,Central,Ohio,Office Supplies,Pens,Marker Pack,5,64.13,320.65,74.59,Cash,Consumer
100628,2024-02-09,CUST1162,Customer 176,West,California,Office Supplies,Printer,Canon Pixma,4,736.43,2945.72,974.56,Cash,Home Office
100629,2024-04-08,CUST1008,Customer 69,South,Texas,Office Supplies,Printer,Canon Pixma,4,557.16,2228.64,378.38,Credit Card,Home Office
100630,2024-05-02,CUST1039,Customer 276,West,California,Office Supplies,Pens,Ballpoint Pens,8,917.33,7338.64,1043.25,Credit Card,Home Office
100631,2024-03-31,CUST1004,Customer 64,West,Washington,Furniture,Cabinet,Storage Cabinet,3,1008.58,3025.74,802.85,PayPal,Corporate
100632,2023-07-17,CUST1155,Customer 114,Central,Illinois,Technology,Laptop,HP Pavilion,6,237.9,1427.4,381.58,Debit Card,Corporate
100633,2024-01-07,CUST1056,Customer 143,West,Washington,Furniture,Desk,Standing Desk,4,1181.27,4725.08,884.99,PayPal,Consumer
100634,2024-07-19,CUST1116,Customer 268,East,New York,Technology,Monitor,Samsung View,2,161.64,323.28,103.48,Cash,Consumer
100635,2024-11-25,CUST1026,Customer 166,West,Washington,Office Supplies,Binder,2in Binder,7,772.75,5409.25,1754.67,PayPal,Corporate
100636,2023-10-08,CUST1142,Customer 216,West,Washington,Furniture,Cabinet,File Cabinet,1,1061.72,1061.72,1.11,PayPal,Corporate
100637,2023-01-06,CUST1216,Customer 39,Central,Illinois,Furniture,Chair,Mesh Chair,1,1188.41,1188.41,1.82,Debit Card,Consumer
100638,2023-06-18,CUST1171,Customer 129,South,Florida,Technology,Laptop,Dell Inspiron 15,8,524.02,4192.16,-373.9,Debit Card,Consumer
100639,2024-04-29,CUST1224,Customer 49,East,Massachusetts,Technology,Keyboard,Dell KB216,4,1132.82,4531.28,1128.68,PayPal,Home Office
100640,2023-05-08,CUST1226,Customer 29,West,California,Technology,Mouse,HP Mouse,2,941.35,1882.7,-135.74,Cash,Home Office
100641,2024-10-03,CUST1049,Customer 211,Central,Illinois,Technology,Laptop,Lenovo ThinkPad,1,360.95,360.95,25.86,Debit Card,Home Office
100642,2024-11-06,CUST1013,Customer 233,West,Washington,Furniture,Bookcase,Cube Shelf,2,414.14,828.28,266.63,Cash,Home Office
100643,2023-07-17,CUST1260,Customer 132,West,California,Technology,Laptop,Lenovo ThinkPad,4,1086.2,4344.8,-188.17,Cash,Corporate
100644,2024-05-07,CUST1262,Customer 184,Central,Illinois,Technology,Monitor,LG 27,1,161.94,161.94,26.4,Cash,Home Office
100645,2024-07-08,CUST1265,Customer 75,East,New York,Furniture,Cabinet,File Cabinet,6,356.37,2138.22,719.77,Credit Card,Consumer
100646,2024-06-03,CUST1243,Customer 240,West,Washington,Furniture,Desk,Standing Desk,4,944.46,3777.84,202.86,Cash,Home Office
100647,2024-08-02,CUST1021,Customer 254,South,Florida,Furniture,Cabinet,Metal Cabinet,2,550.62,1101.24,280.97,Debit Card,Consumer
100648,2024-10-16,CUST1169,Customer 193,East,New York,Furniture,Desk,Standing Desk,8,884.16,7073.28,2324.74,Debit Card,Corporate
100649,2023-07-08,CUST1225,Customer 100,West,Washington,Technology,Laptop,HP Pavilion,1,670.08,670.08,-24.07,Cash,Consumer
100650,2023-01-31,CUST1283,Customer 126,East,New York,Furniture,Desk,Standing Desk,5,865.42,4327.1,228.98,Debit Card,Consumer
100651,2023-01-23,CUST1056,Customer 174,East,Massachusetts,Technology,Laptop,Lenovo ThinkPad,3,460.92,1382.76,351.69,Debit Card,Corporate
100652,2024-04-12,CUST1073,Customer 67,East,Massachusetts, Furniture ,Desk,Corner Desk,7,1055.28,7386.96,-521.37,Debit Card,Consumer
100653,2024-06-29,CUST1096,Customer 275,Central,Ohio,Furniture,Bookcase,Modern Bookcase,4,1106.01,4424.04,1076.75,Cash,Consumer
100654,2023-12-02,CUST1240,Customer 34,East,New York,Office Supplies,Printer,HP LaserJet,8,258.99,2071.92,-131.29,Debit Card,Home Office
100655,2024-02-02,CUST1247,Customer 254,South,Florida,Office Supplies,Binder,2in Binder,6,857.86,5147.16,702.4,PayPal,Corporate
100656,2024-08-18,CUST1156,Customer 218,Central,Illinois,Technology,Monitor,LG 27,8,1037.17,8297.36,648.48,PayPal,Home Office
100657,2023-06-10,CUST1117,Customer 299,South,Florida,Office Supplies,Paper,A4 Paper,2,361.11,722.22,96.39,Credit Card,Corporate
100658,2024-06-08,CUST1139,Customer 196,South,Florida,Furniture,Bookcase,Cube Shelf,7,447.34,3131.38,387.96,Credit Card,Consumer
100659,2024-03-28,CUST1279,Customer 41,East,Massachusetts,Office Supplies,Paper,Premium Paper,2,360.48,720.96,90.69,Cash,Consumer
100660,2023-04-11,CUST1128,Customer 155,West,California,Furniture,Chair,Mesh Chair,4,407.17,1628.68,331.92,Cash,Consumer
100661,2024-12-23,CUST1207,Customer 297,East,Massachusetts,Technology,Keyboard,Keychron K2,6,941.92,5651.52,461.81,Credit Card,Corporate
100662,2024-10-31,CUST1282,Customer 240,East,Massachusetts,Technology,Monitor,Samsung View,4,574.58,2298.32,303.66,PayPal,Corporate
100663,2023-03-29,CUST1191,Customer 72,South,Texas,Furniture,Bookcase,Oak Bookcase,8,545.47,4363.76,660.24,Debit Card,Corporate
100664,2023-01-10,CUST1275,Customer 154,Central,Ohio,Furniture,Desk,Wood Desk,7,826.06,5782.42,471.36,Cash,Home Office
100665,2023-01-24,CUST1200,Customer 33,West,California,Technology,Keyboard,Dell KB216,7,1176.4,8234.8,-66.77,PayPal,Consumer
100666,2024-05-01,CUST1283,Customer 91,West,Washington,Office Supplies,Binder,Heavy Binder,5,120.96,604.8,-32.09,Credit Card,Home Office
100667,2024-09-09,CUST1268,Customer 36,Central,Illinois,Technology,Monitor,LG 27,7,347.74,2434.18,11.85,PayPal,Consumer
100668,2024-01-13,CUST1214,Customer 245,West,California,Furniture,Bookcase,Cube Shelf,3,1187.62,3562.86,-149.24,Credit Card,Corporate
100669,2023-07-31,CUST1158,Customer 104,East,New York,Furniture,Bookcase,Modern Bookcase,8,198.95,1591.6,252.73,PayPal,Corporate
100670,2023-07-26,CUST1251,Customer 236,West,California,Furniture,Chair,Office Chair,4,635.77,2543.08,787.43,PayPal,Home Office
100671,2023-02-10,CUST1089,Customer 213,West,Washington,Office Supplies,Binder,1in Binder,5,475.4,2377.0,643.08,Debit Card,Consumer
